151170,12,0.034482759,12.98602707,0.442985359
151170,13,0.266666667,13.06691215,0.508229747
161201,6,0.483870968,18.71614647,1.482758621
161201,7,0.387096774,18.31140048,1.712196363
161201,8,0.612903226,18.29488533,2.019796239
161201,12,0.088235294,17.9066545,-0.5102
161201,14,0.03030303,17.9066545,-0.724137931
170869,13,0.612903226,11.16295469,0.770259517
180730,2,0.322580645,13.41782477,1.072603051
180730,3,0.161290323,13.68331951,-0.8933
180730,4,0.3,13.44892246,-1.142563245
180730,6,0.275862069,14.003673,2.446150908
180730,7,0.5,13.41782477,0.196351814
190127,1,0.580645161,12.76927195,0.465588938
190127,2,0.571428571,12.79807108,0.318798547
190127,3,0.535714286,12.8515069,0.201719011
190127,4,0.387096774,12.49184995,0.258096289
190127,5,0.357142857,12.79702783,0.311126374
190127,6,0.62962963,12.78879384,0.534045773
190127,7,0.75,13.30062263,0.127870813
190196,1,0.588235294,17.48686094,-0.125305213
190196,2,0.5,17.58840704,0.57712473
190196,3,0.5625,17.53921433,-0.322075313
190196,6,0.571428571,17.54583938,-0.135851259
190196,13,0.676470588,17.63430705,0.091545815
190196,14,0.903225806,17.36890405,-0.0462
190196,15,0.806451613,17.32834634,0.080564435
