151055,1,0.027027027,19.05882843,-241.1132763
151055,7,0.225806452,19.82861146,-164.1507655
151055,8,0.366666667,19.53994283,-162.0085863
151055,10,0.709677419,18.09659965,-58
151055,11,0.586206897,19.53994283,372.6834211
151055,12,0.6,19.67115584,48.12721677
161152,1,0.344827586,16.27773823,-100.8267077
161152,2,0.258064516,15.7464844,164.5600945
161152,4,0.068965517,16.54336514,-17
161152,6,0.62962963,16.70274129,-128.2561946
161152,14,0.5,16.54336514,-52
161152,15,0.366666667,16.80899205,-88.31156363
170654,5,0.083333333,10.75925173,-107.1339034
170654,6,0.114285714,10.75925173,11
170654,9,0.892857143,11.06346938,-21.00063387
170654,11,0.8,11.13952379,96.6870256
170654,13,0.96969697,11.13952379,-4
170654,14,0.714285714,10.97655005,-150.4651762
170654,15,0.542857143,11.19384837,-20.8019683
170711,10,0.727272727,17.87285386,502.6217503
170711,12,0.378378378,17.42364199,311.0995631
190230,3,0.5,13.8080016,-106.291978
190230,6,0.205882353,14.03697127,43.73516925
190230,7,0.166666667,14.41858737,50.4752453
190230,9,0.533333333,12.89212295,-53
190230,11,0.620689655,13.75075919,-142.362107
190230,14,0.896551724,14.60939542,-81.68148901
190268,4,0.153846154,14.23962204,183.9338514
190268,6,0.214285714,14.04482338,13
190268,7,0.5,13.98916661,-20.13875248
190268,13,0.392857143,14.17468915,-13.04662249
