160517,2,0.03030303,19.29275484,0.437027154
160517,10,0.258064516,19.31670255,-0.201908996
160517,14,0.548387097,19.0336487,0.02588536
180576,3,0.133333333,18.64164264,0.0718
180576,4,0.466666667,18.82583217,1.801119182
180576,5,0.5,18.9035224,-0.0651
180576,11,0.484848485,18.8382048,1.149651285
180576,12,0.235294118,19.04591039,-0.725494046
180576,14,0.027027027,18.79140061,-1.547380064
180576,15,0.090909091,18.77451208,-1.11E-16
180685,1,0.434782609,15.58377375,0.679976387
180685,2,0.178571429,15.38898132,4.130056172
180685,4,0.115384615,15.47180114,1.370479959
180685,9,0.269230769,15.4968795,0.498595137
180685,11,0.346153846,15.74341277,0.954061144
180685,13,0.928571429,15.55576041,0.424800193
180685,14,0.72,15.18851157,0.0834
